Vendor,Category,SubCategory,Contract,City,State,Phone,Email,URL,Small_Business
S & S FASTENER COMPANY,Industrial Products and Services,Industrial Products,47QSMS25D0087,CINCINNATI,OH,513-489-1200,jsheff@ss-fastener.com,http://www.ss-fastener.com,s
"SOLIDSTRIP, INC.",Industrial Products and Services,Industrial Products,GS-07F-0264U,MINOCQUA,WI,715-356-7130,solidstrip@plasticmedia.com,http://solidstrip@plasticmedia.com,s
"NELSON, BLAKE",Industrial Products and Services,Industrial Products,GS-02F-044DA,MONCKS CORNER,SC,843-899-4141,blnelson@papersource-inc.com,http://www.papersource-inc.com,s
"WESTERN PLASTICS, INC.",Industrial Products and Services,Industrial Products,47QSEA19D001G,CALHOUN,GA,7066255260,tcunningham@wplastics.com,http://www.wplastics.com,s
"SHERRILL MANUFACTURING, INC.",Facilities,Food Service Equipment,GS-07F-0485V,SHERRILL,NY,1-315-280-0727,matt.roberts@sherrillmfg.com,http://www.sherrillmfg.com,s
"ARNOLD'S WELDING SERVICE, INC.",Security and Protection,Protective Equipment,GS-07F-9355S,FAYETTEVILLE,NC,(910) 323-3822,awsin@nc.rr.com,http://www.awsin.com,s
"JAHNKE & SONS CONSTRUCTION, INC.",Security and Protection,Protective Equipment,47QSMS24D0050,GRANDVIEW,MO,913-385-3663,amanda_simmons@trainingtowers.com,http://www.trainingtowers.com,s
A & A SHEET METAL PRODUCTS INC,Facilities,Structures,47QSCA14D0001,LA PORTE,IN,888-326-7890,custserv@securallproducts.com,http://www.securallproducts.com,s
"AAR MANUFACTURING, INC.",Facilities,Structures,47QSWA21D000M,CADILLAC,MI,231-779-6305,scampbell@aarcorp.com,http://www.aarmobilitysystems.com,
"BC CONCRETE, INC.",Facilities,Structures,47QSWA18D0041,MISSOULA,MT,406-203-9991,jroeske@missoulaconcrete.com,https://www.missoulaconcrete.com/,s
BIG TOP MANUFACTURING LLC,Facilities,Structures,GS-07F-073GA,PERRY,FL,850-584-7786,b.jarvis@bigtopshelters.com,http://bigtopshelters.com/,s
"CALIFORNIA INDUSTRIAL FACILITIES RESOURCES, INC.",Facilities,Structures,47QSWA21D0004,MONROE,WA,425-739-7300,dth@camss.com,http://www.camss.com,s
CARLISLE ARCHITECTURAL METALS LLC,Facilities,Structures,47QSWA22D009X,LOUISVILLE,KY,215-534-8457,richard.carroll@carlisleccm.com,http://www.drexmet.com/,
INDUSTRIAL PROCUREMENT SERVICES LLC,Facilities,Structures,47QSWA23D0069,MINNEAPOLIS,MN,612-355-8219,kassik@aw-systems.com,http://www.indproservices.com,s
"STEELMASTER BUILDING, LLC",Facilities,Structures,GS-07F-0458T,VIRGINIA BEACH,VA,7574226800,karen@steelmasterusa.com,http://www.steelmasterusa.com,s
UNIVERSAL STEEL BUILDINGS CORP,Facilities,Structures,GS-07F-0312V,MC KEES ROCKS,PA,724-396-8269,jill@factoryusa.com,http://www.olympiabuildings.com,s
"FLOODPROOFING.COM, INC.",Security and Protection,Protective Equipment,47QSWA24D000W,JUNO BEACH,FL,800-507-0865,rfisher@floodproofing.com,http://www.floodproofing.com,s
"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",Industrial Products and Services,Hardware and Tools,47QSMS25D004S,CLEVELAND,OH,614-394-2573,dking@applied.com,http://www.Applied.com,
CAPP LLC,Industrial Products and Services,Hardware and Tools,GS-21F-0116X,CLIFTON HEIGHTS,PA,800-356-8000,hello@cappusa.com,https://cappusa.com,
EASTERN POWER TECHNOLOGIES INC,Industrial Products and Services,Hardware and Tools,47QSHA20D0001,GREENVILLE,SC,864-331-0005,rod.turnage@easternpowertech.com,http://www.easternpowertech.com,s
HARDWARENOW LLC,Industrial Products and Services,Hardware and Tools,GS-21F-0104W,GRETNA,LA,504-944-4610,mro@hardwareincnola.com,https://www.hardwareincnola.com/,s
IDSC HOLDINGS LLC,Industrial Products and Services,Hardware and Tools,47QSHA19D005N,KENOSHA,WI,262-656-5430,Carol.L.Connelly@snapon.com,http://www.snapon.com/Industrial2/Industries/Military-Defense,
"NOBLE SUPPLY & LOGISTICS, LLC",Industrial Products and Services,Hardware and Tools,47QSEA19D00AY,BOSTON,MA,7818711911,support@noble.com,http://www.noble.com,s
THE LSC GROUP INC,Industrial Products and Services,Hardware and Tools,47QSMA18D08NU,IRVINE,CA,8005729280,troy.humphrey@yourlscgroup.com,http://www.yourlscgroup.com,s
"WOODCREST ACE HARDWARE, INC.",Industrial Products and Services,Hardware and Tools,GS-21F-0091U,RIVERSIDE,CA,951-776-0048,sean@pandphardware.com,http://www.acehardware.com,s
"10GFEDSUPPLY, LLC",Industrial Products and Services,Hardware and Tools,47QSEA20D003B,CORNELIUS,NC,412-298-7055,pbollinger@10gfs.com,http://10gfedsupply.com/,s
3M COMPANY,Industrial Products and Services,Hardware and Tools,GS-21F-0075X,SAINT PAUL,MN,703-488-0391,rborja2@mmm.com,http://www.3m.com,
"A.D.A. SUPPLIES & LEASING SERVICES, INC.",Industrial Products and Services,Hardware and Tools,GS-21F-0086U,BONAIRE,GA,478-329-8896,gregg.mischner@adasupply.com,http://www.adasupply.com,s
ACCESS PRODUCTS INC,Industrial Products and Services,Hardware and Tools,47QSEA19D00BR,COLORADO SPRINGS,CO,719-591-9660,sales@accessproductsinc.com,http://www.accessproductsinc.com,s
AIRSUPPLY TOOLS INC.,Industrial Products and Services,Hardware and Tools,GS-21F-0180W,SAN DIEGO,CA,800-936-2053,sean@airsupplytools.com,http://www.airsupplytools.com,s
"ALASKA INDUSTRIAL HARDWARE, INC.",Industrial Products and Services,Hardware and Tools,GS-21F-0067Y,ANCHORAGE,AK,907-276-7201,governmentsales@aih.com,http://WWW.AIH.COM,s
ALEGNA INC,Industrial Products and Services,Hardware and Tools,47QSHA21D001L,PEORIA,IL,866-615-7942,sales@alegnainc.net,HTTPS://WWW.ALEGNAINC.NET,s
AMERICAN WAREHOUSE GOL LLC,Industrial Products and Services,Hardware and Tools,47QSMS24D0087,CHATSWORTH,CA,714-835-2298,leon@americanwhs.com,http://www.americanwhs.com,s
"APPLIED MAINTENANCE SUPPLIES & SOLUTIONS, LLC",Industrial Products and Services,Hardware and Tools,GS-21F-0050X,STRONGSVILLE,OH,216-456-3688,tmechler@applied.com,http://www.appliedmss.com,
ARIZONA INDUSTRIES FOR THE BLIND,Industrial Products and Services,Hardware and Tools,47QSWA20D002R,PHOENIX,AZ,6232337878,lmann@azifb.com,http://www.azifb.com,
"ASTRO OPTICS, LLC",Industrial Products and Services,Hardware and Tools,47QSHA20D000U,MILWAUKEE,WI,888-312-8262,info@aoindustrialsupply.com,https://www.aoindustrialsupply.com,s
ATEK DISTRIBUTION LLC,Industrial Products and Services,Hardware and Tools,47QSMS25D00A1,MINNEAPOLIS,MN,651-900-1476,jeff.anderson@atekdistribution.com,https://atekdistribution.com,s
B & T CONSTRUCTION LOGISTICS INC,Industrial Products and Services,Hardware and Tools,47QSMS24D007P,POUGHKEEPSIE,NY,917-364-7864,tim.polmateer@btconlog.com,http://www.btconstructionlogistics.com/,s
BAHFED CORP,Industrial Products and Services,Hardware and Tools,47QSEA20D009S,PORTLAND,OR,503-208-8410,gsa@BahFed.com,https://www.bahfed.com,s
"BEAM DISTRIBUTING, INC.",Industrial Products and Services,Hardware and Tools,GS-07F-256AA,ASHLAND,VA,804-440-6489,jackie@beamdistributing.com,http://www.beam.is,s
"BLUE DELTA TECHNOLOGIES, LLC",Industrial Products and Services,Hardware and Tools,47QSEA22D0027,INDIANAPOLIS,IN,3176442510,support@bluedeltatech.com,http://www.bluedeltatech.com,s
BLUE WATER SALES LLC,Industrial Products and Services,Hardware and Tools,47QSWA19D0026,VIRGINIA BEACH,VA,757-425-1971,rc@bluewatersales.us,https://www.bluewatersales.us/,s
BRIDGEPORT INDUSTRIAL SUPPLIES LLC,Industrial Products and Services,Hardware and Tools,47QSMS24D00A5,BEAVERTON,OR,503-433-3784,sales@bridgeportindustrial.com,https://www.bridgeportindustrial.com,s
BURHANI ENTERPRISES INC,Industrial Products and Services,Hardware and Tools,47QSHA22D000M,CHICAGO,IL,7735861200,gsa@burhanienterprisesinc.com,http://www.burhanienterprisesinc.com,s
BZ DEFENSE LLC,Industrial Products and Services,Hardware and Tools,47QSEA20D0073,ROUND ROCK,TX,(888)305-5357,Sales@BZDefense.com,http://bzdefense.com/,s
CARTRIDGE SAVERS INC,Industrial Products and Services,Hardware and Tools,47QSEA19D0037,MADISON,WI,608 227-7283,sales@cartridgesavers.com,http://www.cartridgesavers.com,s
"CHESTER SUPPLY, LLC",Industrial Products and Services,Hardware and Tools,47QSMS24D005W,BALLWIN,MO,(314)440-7206,john.macarthur@chestersupply.com,www.chestersupply.com,s
CITY ELECTRIC SUPPLY COMPANY,Industrial Products and Services,Hardware and Tools,GS-07F-032GA,APEX,NC,984-849-4850,GSASales@CityElectricSupply.com,http://www.cityelectricsupply.com/,
CLARVAN INCORPORATED,Industrial Products and Services,Hardware and Tools,GS-21F-0096X,CARLSBAD,CA,7603103420,clarkecaines@imsbolt.com,http://www.imsbolt.com,s
"CTCOA, LLC",Industrial Products and Services,Hardware and Tools,GS-35F-0629Y,FULLERTON,CA,562-407-5375,lvazquez@ctcoa.com,http://www.ctcoa.com,s
CUNA SUPPLY LLC,Industrial Products and Services,Hardware and Tools,GS-06F-0006T,BELLAIRE,TX,713-349-9205,mike.hagerty@cunasupply.com,https://www.cunasupply.com,s
DESTINY SOLUTIONS INC,Industrial Products and Services,Hardware and Tools,47QSMS24D005V,GEORGETOWN,IN,8125015043,SAVANNA@DESTINYSOLUTIONS.US,https://destinysolutions.us,s
DRI INC,Industrial Products and Services,Hardware and Tools,47QSMS26D0021,FLORENCE,AL,256-483-2400,sheila@drico.pro,http://www.drico.pro,s
"ESTCO ENTERPRISES, INC.",Industrial Products and Services,Hardware and Tools,47QSMS25D005M,ESCONDIDO,CA,760-489-8745,josh@estcoenterprises.com,http://www.estcoenterprises.com,s
"EVERY TOOL, INC",Industrial Products and Services,Hardware and Tools,47QSHA22D000P,BOCA RATON,FL,561-444-9876,gsa@every-tool.com,http://www.avenjers.com,s
F C I TECH INC.,Industrial Products and Services,Hardware and Tools,GS-02F-0008V,BROOKLYN,NY,888-219-0753,govsales@fcitech.com,http://www.fcitech.com,s
"FASTENERS RX, INC",Industrial Products and Services,Hardware and Tools,GS-21F-0102U,CHESTER,MD,4102538052,aubrey@fastenersrxinc.com,http://www.fastenersrxinc.com,s
FEDERAL MERCHANTS CORP.,Industrial Products and Services,Hardware and Tools,47QTCA18D00AZ,INDIANAPOLIS,IN,3172883150,sales.team@federalmerchants.com,https://www.federalmerchants.com,s
"FRANK'S SUPPLY COMPANY, INC",Industrial Products and Services,Hardware and Tools,47QSHA21D002Q,ALBUQUERQUE,NM,5058781237,tami@franks-supply.com,http://www.franks-supply.com,s
GARRISON WALKER GROUP INC,Industrial Products and Services,Hardware and Tools,47QSHA22D001A,EL SEGUNDO,CA,(480) 618-0793,GWGcontracts@gwalkergroup.com,http://www.gwalkergroup.com,s
"GIGA, INC.",Industrial Products and Services,Hardware and Tools,GS-21F-097AA,MACON,GA,"800-388-2448, X- 107",matt@gigainc.com,http://www.gigainc.com,s
GOV 6 CORP,Industrial Products and Services,Hardware and Tools,GS-35F-115CA,INDIANAPOLIS,IN,317-203-9265,GovSalesTeam@gov6corp.com,http://www.gov6corp.com,s
"GRAYBAR ELECTRIC COMPANY, INC.",Industrial Products and Services,Hardware and Tools,47QTCA19D00DL,SAINT LOUIS,MO,855-330-0006,gsaservices@graybar.com,http://www.graybar.com,
GREEN RAMP GROUP LLC,Industrial Products and Services,Hardware and Tools,47QSMS25D0034,SANTA ROSA,CA,800-589-1680,gsa@greenrampgroup.com,https://greenrampgroup.com/,s
GREENWOOD GROUP INC,Industrial Products and Services,Hardware and Tools,47QSMS25D00B8,PONCA CITY,OK,9182819146,gsasales@greenwood.aero,http://www.greenwood.aero,s
HARDWARE AND SUPPLY COMPANY OF CHESTER,Industrial Products and Services,Hardware and Tools,47QSMS24D004Z,CHESTER,PA,610-876-6166,support@hschester.com,http://www.hschester.com,s
"HARDWARE ASSOCIATES, INC.",Industrial Products and Services,Hardware and Tools,47QSHA18D0027,CEDAR RAPIDS,IA,319-396-2837,accounting@edgewoodhardware.com,http://www.edgewoodhardware.com,s
HI-LINE ELECTRIC CO INC,Industrial Products and Services,Hardware and Tools,47QSHA23D0013,DALLAS,TX,972-247-6200,govmil@hi-line.com,http://WWW.HI-LINE.COM,s
HORIZON SUPPLY COMPANY,Industrial Products and Services,Hardware and Tools,47QSMS25D0007,NEW CASTLE,PA,(724)856-3994,jroe@horizon-equip.com,https://www.horizonsupplycompany.com/,s
"I.S. ENTERPRISES, INC.",Industrial Products and Services,Hardware and Tools,GS-21F-0010T,WASHINGTON,DC,202 388 6799,customerservice@isenterprises.net,http://www.isenterprises.net,s
"IGCS, LLC",Industrial Products and Services,Hardware and Tools,47QSHA18D001F,GUNTER,TX,888-885-4427,russ@igcsintl.com,http://www.igcsintl.com,s
INDUSTRIAL SUPPLY CO INC,Industrial Products and Services,Hardware and Tools,47QSMS26D000J,SALT LAKE CITY,UT,(801)484-8644,tglavas@indsupply.com,http://www.indsupply.com,s
"INDUSTRIES FOR THE BLIND AND VISUALLY IMPAIRED, INC.",Industrial Products and Services,Hardware and Tools,GS-07F-128GA,WEST ALLIS,WI,414-778-3055,scott.cole@ibvi.org,http://www.ibvi.org,
INTERNATIONAL TELEVISION CORPORATION,Industrial Products and Services,Hardware and Tools,GS-21F-169AA,LONG BEACH,CA,3102416280,rgrace@itcelectronics.com,http://www.itcelectronics.com,s
IT DEVICES ONLINE INC,Industrial Products and Services,Hardware and Tools,47QTCA22D0014,DUBLIN,CA,434-424-0410,ahad@itdevicesonline.com,https://www.itdevicesonline.com/gov,s
JANKEL TACTICAL SYSTEMS LLC,Industrial Products and Services,Hardware and Tools,GS-07F-093BA,DUNCAN,SC,864-721-2980,anthony.koski@jankelts.com,http://www.jankelts.com,s
JENKS INC,Industrial Products and Services,Hardware and Tools,47QSHA22D001Q,WASHINGTON,DC,202-529-6020,Mike@wsjenks.com,http://www.wsjenks.com,s
JLOGISTICS LLC,Industrial Products and Services,Hardware and Tools,47QSHA22D0026,FULLERTON,CA,657-600-0865,jhardware.gov@gmail.com,http://www.j-hardware.com,s
"JOHNSTON INDUSTRIAL SUPPLY, INC.",Industrial Products and Services,Hardware and Tools,GS-21F-0001X,SPRINGFIELD,MO,417-866-4141,scotties@johnstoncompanies.com,https://www.johnstoncompanies.com/GSAGovernmentServices,s
"K.R. CAMPBELL, INC.",Industrial Products and Services,Hardware and Tools,47QSHA22D0018,CHESAPEAKE,VA,757-638-3333,ACCOUNT@HOTNCOLDPS.COM,http://www.hotandcold.net/,s
KATILYST COMPANY LLC,Industrial Products and Services,Hardware and Tools,47QRAA23D0009,HENRICO,VA,757-288-0102,khulse@katilystcompany.com,http://www.katilystcompany.com,s
"KC SUPPLY HOLDINGS, LLC",Industrial Products and Services,Hardware and Tools,47QSMS24D0097,KANSAS CITY,MO,(816)753-7676,danhowe@kcsupply.com,https://www.kcsupply.com/,s
"KELTNER GROUP, LLC",Industrial Products and Services,Hardware and Tools,47QSHA19D001F,INDIANAPOLIS,IN,317-844-0510,purchasing2@keltner-inc.com,http://www.keltner-inc.com/,s
KIPPER TOOL COMPANY,Industrial Products and Services,Hardware and Tools,47QSHA18D000N,GAINESVILLE,GA,770-532-3232,beth.garrish@kippertool.com,http://www.kippertool.com,s
KNIGHT SAFETY & INDUSTRIAL LLC,Industrial Products and Services,Hardware and Tools,47QSMS26D001S,EDMOND,OK,(572)208-0796,support@knightsafetyandindustrial.com,www.knightsafetyandindustrial.com,s
KYA SERVICES LLC,Industrial Products and Services,Hardware and Tools,47QSMA20D08P7,SANTA ANA,CA,9494120561,snewton@digitaldcc.net,http://www.thekyagroup.com,s
"LAINE INDUSTRIES, INC",Industrial Products and Services,Hardware and Tools,47QSHA22D000J,LAKE CITY,FL,904-910-0139,govsales@laineindustries.com,http://www.laineindustries.com,s
"LAWSON PRODUCTS, INC.",Industrial Products and Services,Hardware and Tools,47QSHA21D001G,CHICAGO,IL,773-304-5661,Ray.Larry@lawsonproducts.com,http://www.lawsonproducts.com,
LEP LLC,Industrial Products and Services,Hardware and Tools,GS-07F-260BA,MINNEAPOLIS,MN,763-504-1069,CSR@lepllc84.com,https://lepllc84.com/,s
LIDO DESIGNS INC.,Industrial Products and Services,Hardware and Tools,47QSHA22D000Z,BROOKFIELD,CT,203-941-5116,kevin@lidodesigns.com,www.buyrailings.com,s
M3 SUPPLIES & SERVICES LLC,Industrial Products and Services,Hardware and Tools,47QSMS24D006B,BRANDON,FL,813-444-4830,sales@m3ssllc.com,https://www.m3ssllc.com/,s
MAINTENANCE SUPPLIES LLC,Industrial Products and Services,Hardware and Tools,47QSHA20D000N,NAPA,CA,707-696-5790,mbranson.msllc@gmail.com,http://www.maintenancesupplies.com,s
MANTA PC TOOLS USA INC,Industrial Products and Services,Hardware and Tools,47QSHA21D002R,CINCINNATI,OH,440 3250093,david.crosbie@tengtoolsusa.com,https://www.tengtoolsusa.com,s
"MAPLE AMHERST ASSOCIATES, INC.",Industrial Products and Services,Hardware and Tools,47QSHA18D001E,BUFFALO,NY,7166884488,HECTORS876@YAHOO.COM,http://HECTORSHARDWARE.BIZ,s
MARS ELECTRIC COMPANY,Industrial Products and Services,Hardware and Tools,47QSMS25D006Z,CLEVELAND,OH,4409462250,GSA@MARS-ELECTRIC.COM,http://www.marselectric.com,s
MAXARI ENERGY LLC,Industrial Products and Services,Hardware and Tools,47QSMS24D0060,AUSTIN,TX,(862)270-3494,kajol@maxari.us,www.maxari.us,s
"MBA OFFICE SUPPLY, INC.",Industrial Products and Services,Hardware and Tools,47QSEA21D000C,SANTA CLARA,CA,650-359-5490,MBASALES@PACBELL.NET,https://www.mbaorder.com,s
"MIAMI CORDAGE, LLC.",Industrial Products and Services,Hardware and Tools,GS-07F-280BA,MIAMI,FL,3056363000,fran@miamicordage.com,http://www.miamicordage.com,s
MID-GEORGIA INDUSTRIAL SALES INC,Industrial Products and Services,Hardware and Tools,47QSMS24D009P,MACON,GA,478-741-3809,gmilton@mgisales.com,http://www.mgisales.com,s
MIDWEST MOTOR SUPPLY CO.,Industrial Products and Services,Hardware and Tools,47QSHA23D000P,COLUMBUS,OH,6149512696,ALL-GOVERNMENTGROUP@KIMBALLMIDWEST.COM,http://www.kimballmidwest.com,
"MJL ENTERPRISES, LLC",Industrial Products and Services,Hardware and Tools,47QSEA19D009B,VIRGINIA BEACH,VA,7579638740,hohayon@mjl-enterprises.com,http://www.mjl-enterprises.com,s
"MOUNT PROSPECTS NORTHWEST ELECTRICAL SUPPLY CO., INC.",Industrial Products and Services,Hardware and Tools,GS-07F-204CA,MOUNT PROSPECT,IL,847-255-3700,lcarlson@nwelectrical.com,http://nwelectrical.com,s
"MSC INDUSTRIAL DIRECT CO., INC.",Industrial Products and Services,Hardware and Tools,47QSHA18D002C,MELVILLE,NY,800-970-1173,GovTeam@mscdirect.com,https://www.mscdirect.com,
NEW CENTURY TECHNOLOGIES INC.,Industrial Products and Services,Hardware and Tools,GS-21F-0088X,LA JOLLA,CA,800-457-4313,tammy@nctsolution.com,http://www.nctsolution.com,s
"OMEGA INDUSTRIAL SUPPLY, INC.",Industrial Products and Services,Hardware and Tools,47QSHA20D0019,CHEYENNE,WY,(800) 571-7347,tim@onlyomega.com,http://www.onlyomega.com/,s
OSC SOLUTIONS INC,Industrial Products and Services,Hardware and Tools,47QSHA18D0023,WEST PALM BEACH,FL,561-683-4090,service@oscmro.com,http://www.oscmro.com,s
"PACIFIC INK, INC.",Industrial Products and Services,Hardware and Tools,47QSEA19D006Y,SOLANA BEACH,CA,877-838-6843,serviceteam@pacificink.com,http://www.pacificink.com,s
PATRIOT MRO SOLUTIONS L.L.C.,Industrial Products and Services,Hardware and Tools,47QSMS25D0068,WASHINGTON,DC,571-520-5899,rudy.burwell@patriot-mro.com,https://patriot-mro.com/,s
PELICAN SALES INC,Industrial Products and Services,Hardware and Tools,GS-21F-0033V,MELBOURNE,FL,321-254-9569,gsa@pelican-sales.com,http://www.pelican-sales.com,s
PLASTIC EXPRESS INC.,Industrial Products and Services,Hardware and Tools,47QSMS25D007S,UNION,NJ,718-499-1119,cs@plex247.com,http://www.plex247.com,s
"R.S. HUGHES COMPANY, INC.",Industrial Products and Services,Hardware and Tools,GS-21F-0029V,SUNNYVALE,CA,877-774-8443,governmentops@rshughes.com,http://www.rshughes.com,s
RFC COMPANY,Industrial Products and Services,Hardware and Tools,47QSMS24D003X,KNOXVILLE,TN,865-525-6296,Regina.Morgan@myjohnstonesupply.com,https://www.johnstonesupply.com/store51,s
RITA'S TAPE MEDIA LLC,Industrial Products and Services,Hardware and Tools,47QSSC24D0019,KATY,TX,713-934-9633,randy@cpgoffice.net,http://www.compuproglobal.com,s
RS AMERICAS INC,Industrial Products and Services,Hardware and Tools,GS-06F-0029T,FORT WORTH,TX,817-595-8649,tony.visnjevic@rsgroup.com,https://us.rs-online.com,
"S&B COMPUTER & OFFICE PRODUCTS, INC.",Industrial Products and Services,Hardware and Tools,47QSEA20D0079,ROUND LAKE,NY,1 800254-8089,os4@sbcomputers-office.com,http://www.sbcomputers-office.com,s
"SANDS BUSINESS EQUIPMENT & SUPPLIES, LLC",Industrial Products and Services,Hardware and Tools,47QSEA23D000R,YORK,ME,207-351-3334,sand@maine.rr.com,https://www.sands-business-equipment.com/,s
"SANITZ ENTERPRISES, INC.",Industrial Products and Services,Hardware and Tools,47QSWA21D007B,FREDERICKSBURG,TX,830-685-3430,gsa@ampatss.com,http://www.custommanufacturing.ampatss.com/,s
